VALOR,INDICADOR,CLASIF,PERIODO,VALOR PERIODO,COD_UBICACION,AMBITO_PROY,DEPARTAMENTO,departamento,indicador,anio,valor,ambito
6.9,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,17,AÑO,2013,15,DEPARTAMENTO,LORETO,LORETO,victimizacion_estafa_pct,2013,6.9,DEPARTAMENTO
6.8,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,18,AÑO,2013,16,DEPARTAMENTO,MADRE DE DIOS,MADRE DE DIOS,victimizacion_estafa_pct,2013,6.8,DEPARTAMENTO
5.9,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,19,AÑO,2013,10,DEPARTAMENTO,HUÁNUCO,HUANUCO,victimizacion_estafa_pct,2013,5.9,DEPARTAMENTO
5.0,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,20,AÑO,2013,4,DEPARTAMENTO,AREQUIPA,AREQUIPA,victimizacion_estafa_pct,2013,5.0,DEPARTAMENTO
4.9,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,21,AÑO,2013,22,DEPARTAMENTO,SAN MARTÍN,SAN MARTIN,victimizacion_estafa_pct,2013,4.9,DEPARTAMENTO
4.8,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,22,AÑO,2013,17,DEPARTAMENTO,MOQUEGUA,MOQUEGUA,victimizacion_estafa_pct,2013,4.8,DEPARTAMENTO
4.4,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,23,AÑO,2013,1,DEPARTAMENTO,AMAZONAS,AMAZONAS,victimizacion_estafa_pct,2013,4.4,DEPARTAMENTO
3.2,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,24,AÑO,2013,21,DEPARTAMENTO,PUNO,PUNO,victimizacion_estafa_pct,2013,3.2,DEPARTAMENTO
1.7,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,25,AÑO,2013,5,DEPARTAMENTO,AYACUCHO,AYACUCHO,victimizacion_estafa_pct,2013,1.7,DEPARTAMENTO
1.0,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,26,AÑO,2013,14,DEPARTAMENTO,LAMBAYEQUE,LAMBAYEQUE,victimizacion_estafa_pct,2013,1.0,DEPARTAMENTO
7.0,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,0,AÑO,2014,0,NACIONAL,NACIONAL,NACIONAL,victimizacion_estafa_pct,2014,7.0,NACIONAL
12.0,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,1,AÑO,2014,1599,DEPARTAMENTO,REGIÓN LIMA,LIMA,victimizacion_estafa_pct,2014,12.0,DEPARTAMENTO
10.8,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,2,AÑO,2014,8,DEPARTAMENTO,CUSCO,CUSCO,victimizacion_estafa_pct,2014,10.8,DEPARTAMENTO
9.1,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,3,AÑO,2014,12,DEPARTAMENTO,JUNÍN,JUNIN,victimizacion_estafa_pct,2014,9.1,DEPARTAMENTO
9.0,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,4,AÑO,2014,2,DEPARTAMENTO,ÁNCASH,ANCASH,victimizacion_estafa_pct,2014,9.0,DEPARTAMENTO
8.8,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,5,AÑO,2014,1501,DEPARTAMENTO,LIMA METROPOLITANA,LIMA,victimizacion_estafa_pct,2014,8.8,DEPARTAMENTO
8.1,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,6,AÑO,2014,13,DEPARTAMENTO,LA LIBERTAD,LA LIBERTAD,victimizacion_estafa_pct,2014,8.1,DEPARTAMENTO
7.7,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,7,AÑO,2014,23,DEPARTAMENTO,TACNA,TACNA,victimizacion_estafa_pct,2014,7.7,DEPARTAMENTO
7.6,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,8,AÑO,2014,7,DEPARTAMENTO,PROV. CONST. DEL CALLAO,CALLAO,victimizacion_estafa_pct,2014,7.6,DEPARTAMENTO
7.3,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,9,AÑO,2014,25,DEPARTAMENTO,UCAYALI,UCAYALI,victimizacion_estafa_pct,2014,7.3,DEPARTAMENTO
6.2,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,10,AÑO,2014,9,DEPARTAMENTO,HUANCAVELICA,HUANCAVELICA,victimizacion_estafa_pct,2014,6.2,DEPARTAMENTO
5.7,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,11,AÑO,2014,20,DEPARTAMENTO,PIURA,PIURA,victimizacion_estafa_pct,2014,5.7,DEPARTAMENTO
5.3,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,12,AÑO,2014,6,DEPARTAMENTO,CAJAMARCA,CAJAMARCA,victimizacion_estafa_pct,2014,5.3,DEPARTAMENTO
4.6,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,13,AÑO,2014,16,DEPARTAMENTO,LORETO,LORETO,victimizacion_estafa_pct,2014,4.6,DEPARTAMENTO
4.6,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,13,AÑO,2014,22,DEPARTAMENTO,SAN MARTÍN,SAN MARTIN,victimizacion_estafa_pct,2014,4.6,DEPARTAMENTO
4.3,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,15,AÑO,2014,3,DEPARTAMENTO,APURÍMAC,APURIMAC,victimizacion_estafa_pct,2014,4.3,DEPARTAMENTO
4.3,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,15,AÑO,2014,21,DEPARTAMENTO,PUNO,PUNO,victimizacion_estafa_pct,2014,4.3,DEPARTAMENTO
4.0,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,17,AÑO,2014,19,DEPARTAMENTO,PASCO,PASCO,victimizacion_estafa_pct,2014,4.0,DEPARTAMENTO
3.7,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,18,AÑO,2014,18,DEPARTAMENTO,MOQUEGUA,MOQUEGUA,victimizacion_estafa_pct,2014,3.7,DEPARTAMENTO
3.3,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,19,AÑO,2014,11,DEPARTAMENTO,ICA,ICA,victimizacion_estafa_pct,2014,3.3,DEPARTAMENTO
3.2,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,20,AÑO,2014,1,DEPARTAMENTO,AMAZONAS,AMAZONAS,victimizacion_estafa_pct,2014,3.2,DEPARTAMENTO
2.3,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,21,AÑO,2014,10,DEPARTAMENTO,HUÁNUCO,HUANUCO,victimizacion_estafa_pct,2014,2.3,DEPARTAMENTO
2.1,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,22,AÑO,2014,4,DEPARTAMENTO,AREQUIPA,AREQUIPA,victimizacion_estafa_pct,2014,2.1,DEPARTAMENTO
1.9,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,23,AÑO,2014,17,DEPARTAMENTO,MADRE DE DIOS,MADRE DE DIOS,victimizacion_estafa_pct,2014,1.9,DEPARTAMENTO
1.4,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,24,AÑO,2014,24,DEPARTAMENTO,TUMBES,TUMBES,victimizacion_estafa_pct,2014,1.4,DEPARTAMENTO
1.1,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,25,AÑO,2014,5,DEPARTAMENTO,AYACUCHO,AYACUCHO,victimizacion_estafa_pct,2014,1.1,DEPARTAMENTO
0.4,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,26,AÑO,2014,14,DEPARTAMENTO,LAMBAYEQUE,LAMBAYEQUE,victimizacion_estafa_pct,2014,0.4,DEPARTAMENTO
9.0,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,0,AÑO,2015,0,NACIONAL,NACIONAL,NACIONAL,victimizacion_estafa_pct,2015,9.0,NACIONAL
14.5,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,1,AÑO,2015,8,DEPARTAMENTO,CUSCO,CUSCO,victimizacion_estafa_pct,2015,14.5,DEPARTAMENTO
13.8,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,2,AÑO,2015,2,DEPARTAMENTO,ÁNCASH,ANCASH,victimizacion_estafa_pct,2015,13.8,DEPARTAMENTO
12.8,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,3,AÑO,2015,1599,DEPARTAMENTO,REGIÓN LIMA,LIMA,victimizacion_estafa_pct,2015,12.8,DEPARTAMENTO
12.1,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,4,AÑO,2015,1501,DEPARTAMENTO,LIMA METROPOLITANA,LIMA,victimizacion_estafa_pct,2015,12.1,DEPARTAMENTO
10.2,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,5,AÑO,2015,7,DEPARTAMENTO,PROV. CONST. DEL CALLAO,CALLAO,victimizacion_estafa_pct,2015,10.2,DEPARTAMENTO
10.1,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,6,AÑO,2015,9,DEPARTAMENTO,HUANCAVELICA,HUANCAVELICA,victimizacion_estafa_pct,2015,10.1,DEPARTAMENTO
9.5,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,7,AÑO,2015,13,DEPARTAMENTO,LA LIBERTAD,LA LIBERTAD,victimizacion_estafa_pct,2015,9.5,DEPARTAMENTO
9.2,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,8,AÑO,2015,20,DEPARTAMENTO,PIURA,PIURA,victimizacion_estafa_pct,2015,9.2,DEPARTAMENTO
8.2,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,9,AÑO,2015,12,DEPARTAMENTO,JUNÍN,JUNIN,victimizacion_estafa_pct,2015,8.2,DEPARTAMENTO
8.1,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,10,AÑO,2015,25,DEPARTAMENTO,UCAYALI,UCAYALI,victimizacion_estafa_pct,2015,8.1,DEPARTAMENTO
7.8,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,11,AÑO,2015,23,DEPARTAMENTO,TACNA,TACNA,victimizacion_estafa_pct,2015,7.8,DEPARTAMENTO
7.6,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,12,AÑO,2015,17,DEPARTAMENTO,MADRE DE DIOS,MADRE DE DIOS,victimizacion_estafa_pct,2015,7.6,DEPARTAMENTO
6.8,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,13,AÑO,2015,21,DEPARTAMENTO,PUNO,PUNO,victimizacion_estafa_pct,2015,6.8,DEPARTAMENTO
6.2,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,14,AÑO,2015,11,DEPARTAMENTO,ICA,ICA,victimizacion_estafa_pct,2015,6.2,DEPARTAMENTO
6.2,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,14,AÑO,2015,19,DEPARTAMENTO,PASCO,PASCO,victimizacion_estafa_pct,2015,6.2,DEPARTAMENTO
5.3,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,16,AÑO,2015,18,DEPARTAMENTO,MOQUEGUA,MOQUEGUA,victimizacion_estafa_pct,2015,5.3,DEPARTAMENTO
4.2,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,17,AÑO,2015,4,DEPARTAMENTO,AREQUIPA,AREQUIPA,victimizacion_estafa_pct,2015,4.2,DEPARTAMENTO
3.5,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,18,AÑO,2015,1,DEPARTAMENTO,AMAZONAS,AMAZONAS,victimizacion_estafa_pct,2015,3.5,DEPARTAMENTO
3.3,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,19,AÑO,2015,22,DEPARTAMENTO,SAN MARTÍN,SAN MARTIN,victimizacion_estafa_pct,2015,3.3,DEPARTAMENTO
2.7,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,20,AÑO,2015,3,DEPARTAMENTO,APURÍMAC,APURIMAC,victimizacion_estafa_pct,2015,2.7,DEPARTAMENTO
2.7,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,20,AÑO,2015,16,DEPARTAMENTO,LORETO,LORETO,victimizacion_estafa_pct,2015,2.7,DEPARTAMENTO
2.4,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,22,AÑO,2015,6,DEPARTAMENTO,CAJAMARCA,CAJAMARCA,victimizacion_estafa_pct,2015,2.4,DEPARTAMENTO
1.7,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,23,AÑO,2015,10,DEPARTAMENTO,HUÁNUCO,HUANUCO,victimizacion_estafa_pct,2015,1.7,DEPARTAMENTO
1.0,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,24,AÑO,2015,5,DEPARTAMENTO,AYACUCHO,AYACUCHO,victimizacion_estafa_pct,2015,1.0,DEPARTAMENTO
0.8,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,25,AÑO,2015,24,DEPARTAMENTO,TUMBES,TUMBES,victimizacion_estafa_pct,2015,0.8,DEPARTAMENTO
0.5,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,26,AÑO,2015,14,DEPARTAMENTO,LAMBAYEQUE,LAMBAYEQUE,victimizacion_estafa_pct,2015,0.5,DEPARTAMENTO
7.7,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,0,AÑO,2016,0,NACIONAL,NACIONAL,NACIONAL,victimizacion_estafa_pct,2016,7.7,NACIONAL
15.6,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,1,AÑO,2016,2,DEPARTAMENTO,ÁNCASH,ANCASH,victimizacion_estafa_pct,2016,15.6,DEPARTAMENTO
13.2,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,2,AÑO,2016,9,DEPARTAMENTO,HUANCAVELICA,HUANCAVELICA,victimizacion_estafa_pct,2016,13.2,DEPARTAMENTO
12.8,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,3,AÑO,2016,8,DEPARTAMENTO,CUSCO,CUSCO,victimizacion_estafa_pct,2016,12.8,DEPARTAMENTO
12.5,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,4,AÑO,2016,17,DEPARTAMENTO,MADRE DE DIOS,MADRE DE DIOS,victimizacion_estafa_pct,2016,12.5,DEPARTAMENTO
11.5,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,5,AÑO,2016,23,DEPARTAMENTO,TACNA,TACNA,victimizacion_estafa_pct,2016,11.5,DEPARTAMENTO
10.5,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,6,AÑO,2016,13,DEPARTAMENTO,LA LIBERTAD,LA LIBERTAD,victimizacion_estafa_pct,2016,10.5,DEPARTAMENTO
9.2,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,7,AÑO,2016,7,DEPARTAMENTO,PROV. CONST. DEL CALLAO,CALLAO,victimizacion_estafa_pct,2016,9.2,DEPARTAMENTO
9.1,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,8,AÑO,2016,1501,DEPARTAMENTO,LIMA METROPOLITANA,LIMA,victimizacion_estafa_pct,2016,9.1,DEPARTAMENTO
9.0,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,9,AÑO,2016,19,DEPARTAMENTO,PASCO,PASCO,victimizacion_estafa_pct,2016,9.0,DEPARTAMENTO
8.3,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,10,AÑO,2016,11,DEPARTAMENTO,ICA,ICA,victimizacion_estafa_pct,2016,8.3,DEPARTAMENTO
8.3,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,10,AÑO,2016,20,DEPARTAMENTO,PIURA,PIURA,victimizacion_estafa_pct,2016,8.3,DEPARTAMENTO
7.2,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,12,AÑO,2016,22,DEPARTAMENTO,SAN MARTÍN,SAN MARTIN,victimizacion_estafa_pct,2016,7.2,DEPARTAMENTO
7.0,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,13,AÑO,2016,1599,DEPARTAMENTO,REGIÓN LIMA,LIMA,victimizacion_estafa_pct,2016,7.0,DEPARTAMENTO
6.5,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,14,AÑO,2016,25,DEPARTAMENTO,UCAYALI,UCAYALI,victimizacion_estafa_pct,2016,6.5,DEPARTAMENTO
6.2,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,15,AÑO,2016,12,DEPARTAMENTO,JUNÍN,JUNIN,victimizacion_estafa_pct,2016,6.2,DEPARTAMENTO
5.7,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,16,AÑO,2016,21,DEPARTAMENTO,PUNO,PUNO,victimizacion_estafa_pct,2016,5.7,DEPARTAMENTO
4.1,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,17,AÑO,2016,3,DEPARTAMENTO,APURÍMAC,APURIMAC,victimizacion_estafa_pct,2016,4.1,DEPARTAMENTO
4.0,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,18,AÑO,2016,16,DEPARTAMENTO,LORETO,LORETO,victimizacion_estafa_pct,2016,4.0,DEPARTAMENTO
2.9,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,19,AÑO,2016,6,DEPARTAMENTO,CAJAMARCA,CAJAMARCA,victimizacion_estafa_pct,2016,2.9,DEPARTAMENTO
2.5,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,20,AÑO,2016,4,DEPARTAMENTO,AREQUIPA,AREQUIPA,victimizacion_estafa_pct,2016,2.5,DEPARTAMENTO
2.2,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,21,AÑO,2016,18,DEPARTAMENTO,MOQUEGUA,MOQUEGUA,victimizacion_estafa_pct,2016,2.2,DEPARTAMENTO
1.9,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,22,AÑO,2016,1,DEPARTAMENTO,AMAZONAS,AMAZONAS,victimizacion_estafa_pct,2016,1.9,DEPARTAMENTO
1.3,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,23,AÑO,2016,10,DEPARTAMENTO,HUÁNUCO,HUANUCO,victimizacion_estafa_pct,2016,1.3,DEPARTAMENTO
1.2,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,24,AÑO,2016,5,DEPARTAMENTO,AYACUCHO,AYACUCHO,victimizacion_estafa_pct,2016,1.2,DEPARTAMENTO
0.7,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,25,AÑO,2016,24,DEPARTAMENTO,TUMBES,TUMBES,victimizacion_estafa_pct,2016,0.7,DEPARTAMENTO
0.6,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,26,AÑO,2016,14,DEPARTAMENTO,LAMBAYEQUE,LAMBAYEQUE,victimizacion_estafa_pct,2016,0.6,DEPARTAMENTO
5.3,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,0,AÑO,2017,0,NACIONAL,NACIONAL,NACIONAL,victimizacion_estafa_pct,2017,5.3,NACIONAL
17.9,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,1,AÑO,2017,23,DEPARTAMENTO,TACNA,TACNA,victimizacion_estafa_pct,2017,17.9,DEPARTAMENTO
10.2,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,2,AÑO,2017,8,DEPARTAMENTO,CUSCO,CUSCO,victimizacion_estafa_pct,2017,10.2,DEPARTAMENTO
10.1,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,3,AÑO,2017,2,DEPARTAMENTO,ÁNCASH,ANCASH,victimizacion_estafa_pct,2017,10.1,DEPARTAMENTO
8.1,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,4,AÑO,2017,9,DEPARTAMENTO,HUANCAVELICA,HUANCAVELICA,victimizacion_estafa_pct,2017,8.1,DEPARTAMENTO
7.8,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,5,AÑO,2017,12,DEPARTAMENTO,JUNÍN,JUNIN,victimizacion_estafa_pct,2017,7.8,DEPARTAMENTO
7.3,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,6,AÑO,2017,21,DEPARTAMENTO,PUNO,PUNO,victimizacion_estafa_pct,2017,7.3,DEPARTAMENTO
6.6,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,7,AÑO,2017,17,DEPARTAMENTO,MADRE DE DIOS,MADRE DE DIOS,victimizacion_estafa_pct,2017,6.6,DEPARTAMENTO
6.0,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,8,AÑO,2017,1599,DEPARTAMENTO,REGIÓN LIMA,LIMA,victimizacion_estafa_pct,2017,6.0,DEPARTAMENTO
5.8,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,9,AÑO,2017,19,DEPARTAMENTO,PASCO,PASCO,victimizacion_estafa_pct,2017,5.8,DEPARTAMENTO
5.4,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,10,AÑO,2017,1501,DEPARTAMENTO,LIMA METROPOLITANA,LIMA,victimizacion_estafa_pct,2017,5.4,DEPARTAMENTO
5.3,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,11,AÑO,2017,13,DEPARTAMENTO,LA LIBERTAD,LA LIBERTAD,victimizacion_estafa_pct,2017,5.3,DEPARTAMENTO
5.3,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,11,AÑO,2017,7,DEPARTAMENTO,PROV. CONST. DEL CALLAO,CALLAO,victimizacion_estafa_pct,2017,5.3,DEPARTAMENTO
4.6,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,13,AÑO,2017,3,DEPARTAMENTO,APURÍMAC,APURIMAC,victimizacion_estafa_pct,2017,4.6,DEPARTAMENTO
4.6,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,13,AÑO,2017,25,DEPARTAMENTO,UCAYALI,UCAYALI,victimizacion_estafa_pct,2017,4.6,DEPARTAMENTO
4.2,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,15,AÑO,2017,4,DEPARTAMENTO,AREQUIPA,AREQUIPA,victimizacion_estafa_pct,2017,4.2,DEPARTAMENTO
4.1,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,16,AÑO,2017,11,DEPARTAMENTO,ICA,ICA,victimizacion_estafa_pct,2017,4.1,DEPARTAMENTO
3.9,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,17,AÑO,2017,5,DEPARTAMENTO,AYACUCHO,AYACUCHO,victimizacion_estafa_pct,2017,3.9,DEPARTAMENTO
3.9,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,17,AÑO,2017,20,DEPARTAMENTO,PIURA,PIURA,victimizacion_estafa_pct,2017,3.9,DEPARTAMENTO
3.1,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,19,AÑO,2017,22,DEPARTAMENTO,SAN MARTÍN,SAN MARTIN,victimizacion_estafa_pct,2017,3.1,DEPARTAMENTO
3.0,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,20,AÑO,2017,1,DEPARTAMENTO,AMAZONAS,AMAZONAS,victimizacion_estafa_pct,2017,3.0,DEPARTAMENTO
2.9,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,21,AÑO,2017,16,DEPARTAMENTO,LORETO,LORETO,victimizacion_estafa_pct,2017,2.9,DEPARTAMENTO
2.8,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,22,AÑO,2017,18,DEPARTAMENTO,MOQUEGUA,MOQUEGUA,victimizacion_estafa_pct,2017,2.8,DEPARTAMENTO
2.1,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,23,AÑO,2017,6,DEPARTAMENTO,CAJAMARCA,CAJAMARCA,victimizacion_estafa_pct,2017,2.1,DEPARTAMENTO
1.5,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,24,AÑO,2017,10,DEPARTAMENTO,HUÁNUCO,HUANUCO,victimizacion_estafa_pct,2017,1.5,DEPARTAMENTO
1.3,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,25,AÑO,2017,24,DEPARTAMENTO,TUMBES,TUMBES,victimizacion_estafa_pct,2017,1.3,DEPARTAMENTO
0.8,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,26,AÑO,2017,14,DEPARTAMENTO,LAMBAYEQUE,LAMBAYEQUE,victimizacion_estafa_pct,2017,0.8,DEPARTAMENTO
5.2,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,0,AÑO,2018,0,NACIONAL,NACIONAL,NACIONAL,victimizacion_estafa_pct,2018,5.2,NACIONAL
15.7,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,1,AÑO,2018,23,DEPARTAMENTO,TACNA,TACNA,victimizacion_estafa_pct,2018,15.7,DEPARTAMENTO
12.3,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,2,AÑO,2018,21,DEPARTAMENTO,PUNO,PUNO,victimizacion_estafa_pct,2018,12.3,DEPARTAMENTO
12.1,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,3,AÑO,2018,17,DEPARTAMENTO,MADRE DE DIOS,MADRE DE DIOS,victimizacion_estafa_pct,2018,12.1,DEPARTAMENTO
10.7,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,4,AÑO,2018,12,DEPARTAMENTO,JUNÍN,JUNIN,victimizacion_estafa_pct,2018,10.7,DEPARTAMENTO
10.6,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,5,AÑO,2018,8,DEPARTAMENTO,CUSCO,CUSCO,victimizacion_estafa_pct,2018,10.6,DEPARTAMENTO
8.9,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,6,AÑO,2018,9,DEPARTAMENTO,HUANCAVELICA,HUANCAVELICA,victimizacion_estafa_pct,2018,8.9,DEPARTAMENTO
8.5,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,7,AÑO,2018,2,DEPARTAMENTO,ÁNCASH,ANCASH,victimizacion_estafa_pct,2018,8.5,DEPARTAMENTO
6.8,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,8,AÑO,2018,19,DEPARTAMENTO,PASCO,PASCO,victimizacion_estafa_pct,2018,6.8,DEPARTAMENTO
6.2,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,9,AÑO,2018,1599,DEPARTAMENTO,REGIÓN LIMA,LIMA,victimizacion_estafa_pct,2018,6.2,DEPARTAMENTO
6.0,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,10,AÑO,2018,13,DEPARTAMENTO,LA LIBERTAD,LA LIBERTAD,victimizacion_estafa_pct,2018,6.0,DEPARTAMENTO
5.0,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,11,AÑO,2018,1501,DEPARTAMENTO,LIMA METROPOLITANA,LIMA,victimizacion_estafa_pct,2018,5.0,DEPARTAMENTO
4.7,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,12,AÑO,2018,5,DEPARTAMENTO,AYACUCHO,AYACUCHO,victimizacion_estafa_pct,2018,4.7,DEPARTAMENTO
4.2,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,13,AÑO,2018,25,DEPARTAMENTO,UCAYALI,UCAYALI,victimizacion_estafa_pct,2018,4.2,DEPARTAMENTO
4.1,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,14,AÑO,2018,7,DEPARTAMENTO,PROV. CONST. DEL CALLAO,CALLAO,victimizacion_estafa_pct,2018,4.1,DEPARTAMENTO
